Clavage	N	Type	abundance	gen_length	subject_id
False	20905	V	7	296	IGHV3-30-3
True	20905	D left	7	31	IGHD3-10
True	20905	D right	7	31	IGHD3-10
True	20905	J	7	62	IGHJ6
False	20906	V	9	298	IGHV3-43
True	20906	D left	9	30	IGHD3-10
True	20906	D right	9	30	IGHD3-10
True	20906	J	9	62	IGHJ6
False	20907	V	5	296	IGHV3-30
True	20907	D left	5	19	IGHD4-23
True	20907	D right	5	19	IGHD4-23
True	20907	J	5	51	IGHJ5
True	20908	V	7	296	IGHV3-11
True	20908	D left	7	16	IGHD4-11
True	20908	D right	7	16	IGHD4-11
True	20908	J	7	62	IGHJ6
True	20909	V	5	296	IGHV3-23
True	20909	D left	5	20	IGHD1-26
True	20909	D right	5	20	IGHD1-26
True	20909	J	5	48	IGHJ4
True	20910	V	29	296	IGHV3-33
True	20910	D left	29	31	IGHD3-3
True	20910	D right	29	31	IGHD3-3
True	20910	J	29	48	IGHJ4
False	20911	V	7	299	IGHV4-61
True	20911	D left	7	30	IGHD3-10
True	20911	D right	7	30	IGHD3-10
True	20911	J	7	51	IGHJ5
True	20912	V	28	296	IGHV1-18
False	20912	D left	28	23	IGHD5-12
True	20912	D right	28	23	IGHD5-12
True	20912	J	28	62	IGHJ6
True	20913	V	5	296	IGHV3-7
True	20913	D left	5	28	IGHD2-21
False	20913	D right	5	28	IGHD2-21
True	20913	J	5	48	IGHJ4
False	20914	V	21	296	IGHV1-18
True	20914	D left	21	11	IGHD7-27
True	20914	D right	21	11	IGHD7-27
False	20914	J	21	51	IGHJ5
False	20915	V	9	296	IGHV3-21
True	20915	J	9	48	IGHJ4
False	20916	V	13	296	IGHV5-51
True	20916	D left	13	37	IGHD3-16
True	20916	D right	13	37	IGHD3-16
True	20916	J	13	50	IGHJ3
False	20917	V	5	296	IGHV1-24
True	20917	D left	5	37	IGHD3-16
True	20917	D right	5	37	IGHD3-16
True	20917	J	5	48	IGHJ4
True	20918	V	5	298	IGHV3-9
True	20918	D left	5	28	IGHD2-21
True	20918	D right	5	28	IGHD2-21
True	20918	J	5	48	IGHJ4
True	20919	V	5	297	IGHV2-5
True	20919	D left	5	30	IGHD3-10
True	20919	D right	5	30	IGHD3-10
True	20919	J	5	50	IGHJ3
False	20920	V	7	296	IGHV4-4
True	20920	D left	7	30	IGHD3-10
True	20920	D right	7	30	IGHD3-10
False	20920	J	7	48	IGHJ4
True	20921	V	19	296	IGHV1-69
True	20921	D left	19	17	IGHD1-20
False	20921	D right	19	17	IGHD1-20
True	20921	J	19	48	IGHJ4
True	20922	V	44	296	IGHV1-69
True	20922	D left	44	37	IGHD3-16
True	20922	D right	44	37	IGHD3-16
True	20922	J	44	62	IGHJ6
False	20923	V	6	296	IGHV3-33
True	20923	D left	6	37	IGHD3-16
True	20923	D right	6	37	IGHD3-16
True	20923	J	6	48	IGHJ4
True	20924	V	5	296	IGHV3-23
True	20924	D left	5	23	IGHD5-12
False	20924	D right	5	23	IGHD5-12
True	20924	J	5	53	IGHJ2
True	20925	V	9	296	IGHV1-69
True	20925	D left	9	31	IGHD3-9
True	20925	D right	9	31	IGHD3-9
True	20925	J	9	62	IGHJ6
True	20926	V	11	296	IGHV3-33
True	20926	D left	11	18	IGHD6-25
True	20926	D right	11	18	IGHD6-25
True	20926	J	11	51	IGHJ5
True	20927	V	8	296	IGHV1-46
True	20927	D left	8	20	IGHD1-26
True	20927	D right	8	20	IGHD1-26
True	20927	J	8	48	IGHJ4
True	20928	V	20	296	IGHV3-23
False	20928	D left	20	31	IGHD3-10
True	20928	D right	20	31	IGHD3-10
True	20928	J	20	48	IGHJ4
True	20929	V	8	296	IGHV1-18
True	20929	D left	8	31	IGHD3-9
True	20929	D right	8	31	IGHD3-9
True	20929	J	8	62	IGHJ6
False	20930	V	7	296	IGHV3-23
True	20930	D left	7	31	IGHD3-3
True	20930	D right	7	31	IGHD3-3
True	20930	J	7	48	IGHJ4
False	20931	V	6	296	IGHV1-8
True	20931	D left	6	21	IGHD6-19
True	20931	D right	6	21	IGHD6-19
True	20931	J	6	51	IGHJ5
True	20932	V	17	299	IGHV4-61
True	20932	D left	17	20	IGHD1-26
True	20932	D right	17	20	IGHD1-26
True	20932	J	17	48	IGHJ4
True	20933	V	6	296	IGHV3-7
True	20933	D left	6	31	IGHD3-22
False	20933	D right	6	31	IGHD3-22
True	20933	J	6	50	IGHJ3
True	20934	V	5	296	IGHV3-11
True	20934	D left	5	30	IGHD3-10
True	20934	D right	5	30	IGHD3-10
True	20934	J	5	48	IGHJ4
True	20935	V	5	296	IGHV5-51
True	20935	D left	5	31	IGHD2-2
True	20935	D right	5	31	IGHD2-2
True	20935	J	5	62	IGHJ6
False	20936	V	7	296	IGHV1-69
True	20936	D left	7	28	IGHD2-21
True	20936	D right	7	28	IGHD2-21
True	20936	J	7	50	IGHJ3
False	20937	V	20	296	IGHV1-3
True	20937	D left	20	37	IGHD3-16
True	20937	D right	20	37	IGHD3-16
True	20937	J	20	52	IGHJ1
True	20938	V	19	296	IGHV7-4-1
True	20938	D left	19	23	IGHD5-12
True	20938	D right	19	23	IGHD5-12
True	20938	J	19	48	IGHJ4
True	20939	V	24	296	IGHV1-46
True	20939	D left	24	20	IGHD1-26
True	20939	D right	24	20	IGHD1-26
True	20939	J	24	53	IGHJ2
True	20940	V	13	298	IGHV3-9
True	20940	D left	13	23	IGHD5-12
True	20940	D right	13	23	IGHD5-12
True	20940	J	13	48	IGHJ4
True	20941	V	13	296	IGHV3-74
True	20941	D left	13	21	IGHD6-13
True	20941	D right	13	21	IGHD6-13
True	20941	J	13	62	IGHJ6
True	20942	V	19	296	IGHV3-23
True	20942	D left	19	31	IGHD3-3
True	20942	D right	19	31	IGHD3-3
True	20942	J	19	48	IGHJ4
False	20943	V	7	296	IGHV3-30
True	20943	D left	7	31	IGHD2/OR15-2b
True	20943	D right	7	31	IGHD2/OR15-2b
True	20943	J	7	48	IGHJ4
True	20944	V	9	293	IGHV4-59
True	20944	D left	9	31	IGHD2-2
True	20944	D right	9	31	IGHD2-2
True	20944	J	9	62	IGHJ6
False	20945	V	5	299	IGHV4-61
True	20945	D left	5	20	IGHD1-26
True	20945	D right	5	20	IGHD1-26
True	20945	J	5	50	IGHJ3
False	20946	V	15	296	IGHV7-4-1
True	20946	D left	15	20	IGHD5-5
False	20946	D right	15	20	IGHD5-5
True	20946	J	15	48	IGHJ4
False	20947	V	24	296	IGHV3-23
True	20947	D left	24	31	IGHD3-22
True	20947	D right	24	31	IGHD3-22
True	20947	J	24	48	IGHJ4
False	20948	V	7	296	IGHV3-30
True	20948	D left	7	31	IGHD3-22
False	20948	D right	7	31	IGHD3-22
False	20948	J	7	48	IGHJ4
True	20949	V	27	305	IGHV6-1
True	20949	D left	27	16	IGHD4-11
True	20949	D right	27	16	IGHD4-11
True	20949	J	27	62	IGHJ6
False	20950	V	8	301	IGHV2-26
True	20950	D left	8	31	IGHD3-22
True	20950	D right	8	31	IGHD3-22
True	20950	J	8	50	IGHJ3
True	20951	V	8	299	IGHV4-61
True	20951	D left	8	31	IGHD3-3
True	20951	D right	8	31	IGHD3-3
True	20951	J	8	51	IGHJ5
True	20952	V	12	298	IGHV3-9
True	20952	D left	12	21	IGHD6-13
True	20952	D right	12	21	IGHD6-13
True	20952	J	12	50	IGHJ3
True	20953	V	7	299	IGHV4-31
True	20953	D left	7	21	IGHD6-13
True	20953	D right	7	21	IGHD6-13
True	20953	J	7	48	IGHJ4
True	20954	V	6	296	IGHV1-8
True	20954	D left	6	37	IGHD3-16
True	20954	D right	6	37	IGHD3-16
True	20954	J	6	51	IGHJ5
True	20955	V	5	302	IGHV3-72
True	20955	D left	5	31	IGHD2-2
True	20955	D right	5	31	IGHD2-2
True	20955	J	5	62	IGHJ6
True	20956	V	5	298	IGHV3-43
True	20956	D left	5	11	IGHD7-27
False	20956	D right	5	11	IGHD7-27
True	20956	J	5	62	IGHJ6
False	20957	V	5	296	IGHV3-48
True	20957	D left	5	21	IGHD6-19
True	20957	D right	5	21	IGHD6-19
True	20957	J	5	51	IGHJ5
True	20958	V	13	296	IGHV7-4-1
True	20958	D left	13	31	IGHD3-10
True	20958	D right	13	31	IGHD3-10
True	20958	J	13	48	IGHJ4
False	20959	V	9	296	IGHV7-4-1
True	20959	D left	9	31	IGHD3-9
True	20959	D right	9	31	IGHD3-9
True	20959	J	9	51	IGHJ5
False	20960	V	5	296	IGHV1-46
True	20960	D left	5	28	IGHD2-21
True	20960	D right	5	28	IGHD2-21
True	20960	J	5	63	IGHJ6
False	20961	V	17	296	IGHV3-23
True	20961	D left	17	16	IGHD4-11
True	20961	D right	17	16	IGHD4-11
True	20961	J	17	51	IGHJ5
False	20962	V	10	296	IGHV1-69
True	20962	D left	10	31	IGHD3-10
True	20962	D right	10	31	IGHD3-10
True	20962	J	10	51	IGHJ5
True	20963	V	7	296	IGHV1-8
True	20963	D left	7	31	IGHD3-22
False	20963	D right	7	31	IGHD3-22
True	20963	J	7	62	IGHJ6
True	20964	V	5	296	IGHV7-4-1
True	20964	D left	5	21	IGHD6-13
True	20964	D right	5	21	IGHD6-13
True	20964	J	5	48	IGHJ4
True	20965	V	7	296	IGHV5-51
True	20965	D left	7	31	IGHD3-22
True	20965	D right	7	31	IGHD3-22
True	20965	J	7	48	IGHJ4
True	20966	V	8	296	IGHV1-46
True	20966	D left	8	28	IGHD2-21
True	20966	D right	8	28	IGHD2-21
True	20966	J	8	50	IGHJ3
False	20967	V	6	296	IGHV3-30
True	20967	D left	6	28	IGHD2-21
True	20967	D right	6	28	IGHD2-21
True	20967	J	6	48	IGHJ4
True	20968	V	10	294	IGHV1-f
True	20968	D left	10	31	IGHD3-22
True	20968	D right	10	31	IGHD3-22
True	20968	J	10	48	IGHJ4
False	20969	V	5	296	IGHV1-69
True	20969	D left	5	31	IGHD2-2
True	20969	D right	5	31	IGHD2-2
True	20969	J	5	62	IGHJ6
False	20970	V	7	296	IGHV3-30-3
True	20970	D left	7	20	IGHD1-26
True	20970	D right	7	20	IGHD1-26
True	20970	J	7	48	IGHJ4
False	20971	V	9	296	IGHV3-30-3
True	20971	D left	9	19	IGHD4-23
False	20971	D right	9	19	IGHD4-23
True	20971	J	9	48	IGHJ4
False	20972	V	10	296	IGHV1-69
True	20972	D left	10	21	IGHD6-19
True	20972	D right	10	21	IGHD6-19
True	20972	J	10	48	IGHJ4
False	20973	V	23	296	IGHV1-18
True	20973	J	23	48	IGHJ4
True	20974	V	7	294	IGHV1-69
True	20974	D left	7	31	IGHD3-9
True	20974	D right	7	31	IGHD3-9
True	20974	J	7	62	IGHJ6
True	20975	V	5	296	IGHV1-69
True	20975	D left	5	31	IGHD3-22
True	20975	D right	5	31	IGHD3-22
True	20975	J	5	62	IGHJ6
True	20976	V	11	293	IGHV4-59
True	20976	D left	11	31	IGHD3-10
True	20976	D right	11	31	IGHD3-10
True	20976	J	11	50	IGHJ3
True	20977	V	7	296	IGHV1-3
True	20977	D left	7	20	IGHD1-26
True	20977	D right	7	20	IGHD1-26
True	20977	J	7	51	IGHJ5
True	20978	V	16	299	IGHV4-31
True	20978	D left	16	31	IGHD3-3
True	20978	D right	16	31	IGHD3-3
True	20978	J	16	50	IGHJ3
False	20979	V	5	296	IGHV3-33
True	20979	D left	5	21	IGHD6-19
False	20979	D right	5	21	IGHD6-19
True	20979	J	5	48	IGHJ4
True	20980	V	9	296	IGHV1-69
True	20980	D left	9	31	IGHD3-9
True	20980	D right	9	31	IGHD3-9
True	20980	J	9	62	IGHJ6
False	20981	V	14	294	IGHV3-30-3
True	20981	D left	14	31	IGHD3-22
False	20981	D right	14	31	IGHD3-22
True	20981	J	14	50	IGHJ3
True	20982	V	6	296	IGHV1-18
True	20982	D left	6	31	IGHD3-22
True	20982	D right	6	31	IGHD3-22
True	20982	J	6	48	IGHJ4
True	20983	V	6	296	IGHV1-69
True	20983	D left	6	30	IGHD3-10
True	20983	D right	6	30	IGHD3-10
True	20983	J	6	48	IGHJ4
True	20984	V	11	296	IGHV1-69
True	20984	D left	11	16	IGHD4-11
True	20984	D right	11	16	IGHD4-11
False	20984	J	11	48	IGHJ4
True	20985	V	5	296	IGHV3-23
True	20985	D left	5	31	IGHD3-10
True	20985	D right	5	31	IGHD3-10
True	20985	J	5	48	IGHJ4
True	20986	V	5	296	IGHV1-46
True	20986	D left	5	21	IGHD6-19
True	20986	D right	5	21	IGHD6-19
True	20986	J	5	51	IGHJ5
True	20987	V	11	302	IGHV3-49
True	20987	D left	11	37	IGHD3-16
True	20987	D right	11	37	IGHD3-16
True	20987	J	11	50	IGHJ3
False	20988	V	6	293	IGHV3-53
True	20988	D left	6	31	IGHD3-10
True	20988	D right	6	31	IGHD3-10
True	20988	J	6	48	IGHJ4
False	20989	V	8	296	IGHV1-69
True	20989	D left	8	23	IGHD5-12
True	20989	D right	8	23	IGHD5-12
True	20989	J	8	48	IGHJ4
True	20990	V	12	296	IGHV3-11
True	20990	D left	12	31	IGHD3-3
True	20990	D right	12	31	IGHD3-3
True	20990	J	12	62	IGHJ6
True	20991	V	8	298	IGHV3-43
True	20991	D left	8	31	IGHD3-3
True	20991	D right	8	31	IGHD3-3
True	20991	J	8	48	IGHJ4
True	20992	V	27	296	IGHV3-11
True	20992	D left	27	19	IGHD4-23
True	20992	D right	27	19	IGHD4-23
True	20992	J	27	50	IGHJ3
False	20993	V	6	296	IGHV3-30
True	20993	D left	6	21	IGHD6-19
True	20993	D right	6	21	IGHD6-19
True	20993	J	6	50	IGHJ3
True	20994	V	14	302	IGHV3-49
True	20994	D left	14	31	IGHD2-15
True	20994	D right	14	31	IGHD2-15
True	20994	J	14	53	IGHJ2
False	20995	V	12	296	IGHV1-18
True	20995	D left	12	31	IGHD2/OR15-2b
True	20995	D right	12	31	IGHD2/OR15-2b
True	20995	J	12	48	IGHJ4
False	20996	V	6	296	IGHV3-21
True	20996	D left	6	23	IGHD5-12
False	20996	D right	6	23	IGHD5-12
True	20996	J	6	62	IGHJ6
True	20997	V	6	296	IGHV5-51
True	20997	D left	6	23	IGHD5/OR15-5b
True	20997	D right	6	23	IGHD5/OR15-5b
True	20997	J	6	48	IGHJ4
False	20998	V	5	296	IGHV1-8
True	20998	D left	5	20	IGHD5-24
True	20998	D right	5	20	IGHD5-24
True	20998	J	5	51	IGHJ5
False	20999	V	16	302	IGHV3-15
True	20999	D left	16	31	IGHD2-2
True	20999	D right	16	31	IGHD2-2
True	20999	J	16	51	IGHJ5
False	21000	V	6	296	IGHV1-46
True	21000	D left	6	31	IGHD2-15
True	21000	D right	6	31	IGHD2-15
True	21000	J	6	48	IGHJ4
True	21001	V	10	296	IGHV3-30
True	21001	D left	10	23	IGHD5-12
True	21001	D right	10	23	IGHD5-12
True	21001	J	10	62	IGHJ6
True	21002	V	10	296	IGHV7-4-1
True	21002	D left	10	31	IGHD2-2
True	21002	D right	10	31	IGHD2-2
True	21002	J	10	48	IGHJ4
True	21003	V	7	296	IGHV1-18
True	21003	D left	7	30	IGHD3-10
True	21003	D right	7	30	IGHD3-10
True	21003	J	7	53	IGHJ2
True	21004	V	8	299	IGHV4-39
True	21004	D left	8	31	IGHD3-9
True	21004	D right	8	31	IGHD3-9
True	21004	J	8	52	IGHJ1
False	21005	V	5	299	IGHV4-39
True	21005	D left	5	31	IGHD3-22
False	21005	D right	5	31	IGHD3-22
True	21005	J	5	48	IGHJ4
True	21006	V	12	296	IGHV1-46
True	21006	D left	12	31	IGHD2-2
False	21006	D right	12	31	IGHD2-2
True	21006	J	12	48	IGHJ4
False	21007	V	9	296	IGHV3-23
True	21007	D left	9	31	IGHD3-3
True	21007	D right	9	31	IGHD3-3
True	21007	J	9	50	IGHJ3
True	21008	V	10	296	IGHV3-30
True	21008	D left	10	23	IGHD5-12
True	21008	D right	10	23	IGHD5-12
True	21008	J	10	50	IGHJ3
True	21009	V	6	299	IGHV4-61
False	21009	D left	6	28	IGHD2-21
True	21009	D right	6	28	IGHD2-21
True	21009	J	6	50	IGHJ3
False	21010	V	19	296	IGHV3-30
True	21010	D left	19	31	IGHD2/OR15-2b
True	21010	D right	19	31	IGHD2/OR15-2b
True	21010	J	19	52	IGHJ1
True	21011	V	8	296	IGHV5-51
True	21011	D left	8	31	IGHD3-22
True	21011	D right	8	31	IGHD3-22
True	21011	J	8	62	IGHJ6
True	21012	V	7	296	IGHV3-23
True	21012	D left	7	16	IGHD4-17
True	21012	D right	7	16	IGHD4-17
True	21012	J	7	48	IGHJ4
True	21013	V	6	296	IGHV1-24
True	21013	D left	6	30	IGHD3-10
True	21013	D right	6	30	IGHD3-10
True	21013	J	6	48	IGHJ4
True	21014	V	5	305	IGHV6-1
True	21014	D left	5	31	IGHD3-22
True	21014	D right	5	31	IGHD3-22
True	21014	J	5	48	IGHJ4
True	21015	V	5	296	IGHV3-23
True	21015	D left	5	17	IGHD1/OR15-1b
True	21015	D right	5	17	IGHD1/OR15-1b
True	21015	J	5	52	IGHJ1
True	21016	V	6	299	IGHV4-31
True	21016	D left	6	31	IGHD3-22
True	21016	D right	6	31	IGHD3-22
True	21016	J	6	48	IGHJ4
True	21017	V	7	293	IGHV4-59
True	21017	D left	7	31	IGHD3-3
True	21017	D right	7	31	IGHD3-3
True	21017	J	7	62	IGHJ6
True	21018	V	11	296	IGHV1-69
True	21018	D left	11	31	IGHD3-10
True	21018	D right	11	31	IGHD3-10
True	21018	J	11	62	IGHJ6
True	21019	V	6	296	IGHV1-3
True	21019	D left	6	31	IGHD3-9
True	21019	D right	6	31	IGHD3-9
True	21019	J	6	48	IGHJ4
True	21020	V	6	299	IGHV4-61
True	21020	D left	6	20	IGHD5-24
True	21020	D right	6	20	IGHD5-24
True	21020	J	6	52	IGHJ1
True	21021	V	7	296	IGHV3-21
True	21021	D left	7	31	IGHD3-10
True	21021	D right	7	31	IGHD3-10
True	21021	J	7	48	IGHJ4
True	21022	V	6	301	IGHV2-5
True	21022	D left	6	30	IGHD3-10
True	21022	D right	6	30	IGHD3-10
True	21022	J	6	48	IGHJ4
True	21023	V	9	296	IGHV3-7
True	21023	J	9	48	IGHJ4
True	21024	V	7	296	IGHV1-18
True	21024	D left	7	20	IGHD1-26
False	21024	D right	7	20	IGHD1-26
True	21024	J	7	50	IGHJ3
True	21025	V	5	296	IGHV7-4-1
True	21025	D left	5	31	IGHD3-9
True	21025	D right	5	31	IGHD3-9
False	21025	J	5	50	IGHJ3
False	21026	V	6	296	IGHV1-69
True	21026	D left	6	31	IGHD3-22
True	21026	D right	6	31	IGHD3-22
True	21026	J	6	51	IGHJ5
True	21027	V	5	298	IGHV3-9
True	21027	D left	5	21	IGHD6-19
True	21027	D right	5	21	IGHD6-19
True	21027	J	5	51	IGHJ5
False	21028	V	11	293	IGHV4-59
True	21028	D left	11	31	IGHD3-3
True	21028	D right	11	31	IGHD3-3
True	21028	J	11	48	IGHJ4
True	21029	V	8	296	IGHV1-3
True	21029	D left	8	20	IGHD1-26
False	21029	D right	8	20	IGHD1-26
True	21029	J	8	51	IGHJ5
True	21030	V	10	296	IGHV1-69
True	21030	D left	10	31	IGHD3-9
True	21030	D right	10	31	IGHD3-9
True	21030	J	10	62	IGHJ6
True	21031	V	7	296	IGHV3-74
True	21031	D left	7	31	IGHD2/OR15-2b
True	21031	D right	7	31	IGHD2/OR15-2b
True	21031	J	7	48	IGHJ4
False	21032	V	7	293	IGHV3-13
True	21032	D left	7	20	IGHD1-26
True	21032	D right	7	20	IGHD1-26
True	21032	J	7	48	IGHJ4
True	21033	V	17	296	IGHV7-4-1
True	21033	D left	17	31	IGHD3-10
True	21033	D right	17	31	IGHD3-10
True	21033	J	17	48	IGHJ4
False	21034	V	8	296	IGHV1-69
True	21034	D left	8	31	IGHD3-10
True	21034	D right	8	31	IGHD3-10
True	21034	J	8	48	IGHJ4
True	21035	V	12	296	IGHV3-30-3
True	21035	D left	12	20	IGHD5-24
True	21035	D right	12	20	IGHD5-24
True	21035	J	12	62	IGHJ6
True	21036	V	8	296	IGHV1-69
True	21036	D left	8	30	IGHD3-10
True	21036	D right	8	30	IGHD3-10
True	21036	J	8	48	IGHJ4
False	21037	V	5	296	IGHV1-69
True	21037	D left	5	31	IGHD3-10
True	21037	D right	5	31	IGHD3-10
True	21037	J	5	51	IGHJ5
True	21038	V	8	301	IGHV2-5
True	21038	D left	8	21	IGHD6-13
False	21038	D right	8	21	IGHD6-13
True	21038	J	8	48	IGHJ4
True	21039	V	6	296	IGHV4-4
True	21039	D left	6	21	IGHD6-19
False	21039	D right	6	21	IGHD6-19
False	21039	J	6	48	IGHJ4
True	21040	V	5	296	IGHV7-4-1
True	21040	D left	5	17	IGHD1-1
False	21040	D right	5	17	IGHD1-1
True	21040	J	5	48	IGHJ4
True	21041	V	7	302	IGHV3-72
True	21041	D left	7	23	IGHD5-12
True	21041	D right	7	23	IGHD5-12
False	21041	J	7	50	IGHJ3
True	21042	V	6	296	IGHV1-69
True	21042	D left	6	19	IGHD4-23
True	21042	D right	6	19	IGHD4-23
True	21042	J	6	62	IGHJ6
True	21043	V	5	296	IGHV3-23
True	21043	D left	5	21	IGHD6-19
True	21043	D right	5	21	IGHD6-19
True	21043	J	5	48	IGHJ4
True	21044	V	7	296	IGHV1-69
True	21044	D left	7	20	IGHD1-26
False	21044	D right	7	20	IGHD1-26
True	21044	J	7	48	IGHJ4
False	21045	V	23	298	IGHV3-9
True	21045	D left	23	37	IGHD3-16
True	21045	D right	23	37	IGHD3-16
True	21045	J	23	62	IGHJ6
True	21046	V	18	296	IGHV1-69
False	21046	D left	18	20	IGHD1-26
True	21046	D right	18	20	IGHD1-26
True	21046	J	18	50	IGHJ3
True	21047	V	5	296	IGHV3-7
False	21047	D left	5	31	IGHD2-2
True	21047	D right	5	31	IGHD2-2
True	21047	J	5	48	IGHJ4
False	21048	V	6	294	IGHV1-f
True	21048	D left	6	21	IGHD6-19
True	21048	D right	6	21	IGHD6-19
True	21048	J	6	50	IGHJ3
True	21049	V	5	293	IGHV4-59
True	21049	D left	5	31	IGHD2-2
True	21049	D right	5	31	IGHD2-2
True	21049	J	5	48	IGHJ4
True	21050	V	9	296	IGHV1-8
False	21050	D left	9	11	IGHD7-27
True	21050	D right	9	11	IGHD7-27
True	21050	J	9	51	IGHJ5
True	21051	V	6	296	IGHV1-8
True	21051	D left	6	21	IGHD6-13
True	21051	D right	6	21	IGHD6-13
True	21051	J	6	51	IGHJ5
False	21052	V	8	296	IGHV1-46
True	21052	D left	8	37	IGHD3-16
True	21052	D right	8	37	IGHD3-16
True	21052	J	8	51	IGHJ5
True	21053	V	12	296	IGHV5-51
True	21053	D left	12	17	IGHD1-14
True	21053	D right	12	17	IGHD1-14
True	21053	J	12	53	IGHJ2
True	21054	V	5	299	IGHV4-39
True	21054	D left	5	31	IGHD3-22
True	21054	D right	5	31	IGHD3-22
True	21054	J	5	51	IGHJ5
False	21055	V	10	298	IGHV3-43
True	21055	D left	10	23	IGHD5-12
True	21055	D right	10	23	IGHD5-12
True	21055	J	10	51	IGHJ5
True	21056	V	12	294	IGHV3-74
True	21056	D left	12	21	IGHD6-19
True	21056	D right	12	21	IGHD6-19
True	21056	J	12	48	IGHJ4
False	21057	V	15	296	IGHV3-21
True	21057	D left	15	30	IGHD3-10
True	21057	D right	15	30	IGHD3-10
True	21057	J	15	51	IGHJ5
True	21058	V	5	296	IGHV1-46
True	21058	D left	5	31	IGHD3-10
True	21058	D right	5	31	IGHD3-10
False	21058	J	5	51	IGHJ5
True	21059	V	10	293	IGHV4-59
True	21059	D left	10	31	IGHD2-2
True	21059	D right	10	31	IGHD2-2
True	21059	J	10	62	IGHJ6
True	21060	V	12	296	IGHV1-69
True	21060	D left	12	31	IGHD3-10
True	21060	D right	12	31	IGHD3-10
True	21060	J	12	62	IGHJ6
False	21061	V	5	296	IGHV3-21
True	21061	D left	5	31	IGHD3-22
True	21061	D right	5	31	IGHD3-22
True	21061	J	5	51	IGHJ5
True	21062	V	6	296	IGHV1-69
True	21062	D left	6	21	IGHD6-19
True	21062	D right	6	21	IGHD6-19
True	21062	J	6	51	IGHJ5
True	21063	V	7	298	IGHV3-9
True	21063	D left	7	20	IGHD1-26
True	21063	D right	7	20	IGHD1-26
True	21063	J	7	62	IGHJ6
False	21064	V	5	299	IGHV4-39
True	21064	D left	5	31	IGHD2-15
True	21064	D right	5	31	IGHD2-15
True	21064	J	5	48	IGHJ4
True	21065	V	13	296	IGHV1-8
True	21065	D left	13	19	IGHD4-23
True	21065	D right	13	19	IGHD4-23
True	21065	J	13	51	IGHJ5
False	21066	V	16	296	IGHV3-21
True	21066	D left	16	19	IGHD4/OR15-4b
True	21066	D right	16	19	IGHD4/OR15-4b
True	21066	J	16	48	IGHJ4
True	21067	V	5	296	IGHV1-69
True	21067	D left	5	31	IGHD3-10
True	21067	D right	5	31	IGHD3-10
True	21067	J	5	62	IGHJ6
False	21068	V	5	298	IGHV3-9
True	21068	D left	5	31	IGHD2/OR15-2b
True	21068	D right	5	31	IGHD2/OR15-2b
True	21068	J	5	62	IGHJ6
True	21069	V	5	296	IGHV3-11
True	21069	D left	5	37	IGHD3-16
True	21069	D right	5	37	IGHD3-16
True	21069	J	5	48	IGHJ4
False	21070	V	5	296	IGHV1-18
True	21070	D left	5	31	IGHD3-3
True	21070	D right	5	31	IGHD3-3
True	21070	J	5	48	IGHJ4
False	21071	V	11	296	IGHV1-8
True	21071	D left	11	30	IGHD3-10
True	21071	D right	11	30	IGHD3-10
True	21071	J	11	62	IGHJ6
False	21072	V	13	299	IGHV4-30-4
True	21072	D left	13	20	IGHD5-5
True	21072	D right	13	20	IGHD5-5
True	21072	J	13	51	IGHJ5
False	21073	V	13	296	IGHV3-30-3
True	21073	D left	13	31	IGHD3-10
True	21073	D right	13	31	IGHD3-10
True	21073	J	13	51	IGHJ5
True	21074	V	7	294	IGHV1-69
True	21074	D left	7	28	IGHD2-21
True	21074	D right	7	28	IGHD2-21
True	21074	J	7	48	IGHJ4
True	21075	V	7	296	IGHV3-7
True	21075	D left	7	31	IGHD2-15
True	21075	D right	7	31	IGHD2-15
True	21075	J	7	48	IGHJ4
True	21076	V	6	296	IGHV3-30
True	21076	D left	6	31	IGHD3-10
True	21076	D right	6	31	IGHD3-10
True	21076	J	6	48	IGHJ4
True	21077	V	17	301	IGHV2-5
True	21077	D left	17	17	IGHD1-7
True	21077	D right	17	17	IGHD1-7
True	21077	J	17	48	IGHJ4
True	21078	V	8	299	IGHV4-61
True	21078	D left	8	31	IGHD3/OR15-3b
True	21078	D right	8	31	IGHD3/OR15-3b
True	21078	J	8	53	IGHJ2
False	21079	V	8	291	IGHV3-66
True	21079	D left	8	31	IGHD3-9
True	21079	D right	8	31	IGHD3-9
True	21079	J	8	62	IGHJ6
True	21080	V	5	296	IGHV1-69
True	21080	D left	5	28	IGHD2-21
True	21080	D right	5	28	IGHD2-21
True	21080	J	5	51	IGHJ5
True	21081	V	5	296	IGHV1-69
True	21081	D left	5	31	IGHD3-22
True	21081	D right	5	31	IGHD3-22
True	21081	J	5	51	IGHJ5
True	21082	V	32	296	IGHV7-4-1
True	21082	D left	32	31	IGHD3-10
True	21082	D right	32	31	IGHD3-10
True	21082	J	32	51	IGHJ5
True	21083	V	17	296	IGHV1-69
True	21083	D left	17	31	IGHD2-8
True	21083	D right	17	31	IGHD2-8
True	21083	J	17	62	IGHJ6
True	21084	V	6	296	IGHV1-46
True	21084	D left	6	37	IGHD3-16
True	21084	D right	6	37	IGHD3-16
True	21084	J	6	48	IGHJ4
True	21085	V	7	293	IGHV4-59
False	21085	D left	7	31	IGHD2-2
True	21085	D right	7	31	IGHD2-2
True	21085	J	7	52	IGHJ1
True	21086	V	8	299	IGHV4-31
